M,N,K,l1_tile_M,l1_tile_N,l1_tile_K,l1_loop_order,l0_M_tiling_factor,l0_N_tiling_factor,l0_K_tiling_factor,dataflow,cycle_count
512,512,2048,32,32,64,knm,2,2,1,os,10572
512,512,2048,32,32,64,knm,1,1,4,os,17868
512,512,2048,32,32,64,knm,1,4,1,os,17716
512,512,2048,64,64,256,knm,4,1,1,os,5631
512,512,2048,64,64,256,knm,1,2,2,os,5671
512,512,2048,64,64,256,knm,2,1,2,os,5671
512,512,2048,64,64,256,knm,2,2,1,os,5631
512,512,2048,64,64,256,knm,1,1,4,os,5751
512,512,2048,64,64,256,knm,1,4,1,os,5631
512,512,2048,64,64,128,knm,4,1,1,os,6661
512,512,2048,64,64,128,knm,1,2,2,os,7941
512,512,2048,64,64,128,knm,2,1,2,os,7941
512,512,2048,64,64,128,knm,2,2,1,os,6661
512,512,2048,64,64,128,knm,1,1,4,os,10501
512,512,2048,64,64,128,knm,1,4,1,os,6661
512,512,2048,64,64,64,knm,4,1,1,os,7499
512,512,2048,64,64,64,knm,1,2,2,os,9931
512,512,2048,64,64,64,knm,2,1,2,os,9931
512,512,2048,64,64,64,knm,2,2,1,os,7499
512,512,2048,64,64,64,knm,1,1,4,os,14795
512,512,2048,64,64,64,knm,1,4,1,os,7499
512,512,2048,128,128,128,knm,4,1,1,os,6861
512,512,2048,128,128,128,knm,1,2,2,os,6957
512,512,2048,128,128,128,knm,2,1,2,os,6957
512,512,2048,128,128,128,knm,2,2,1,os,6861
512,512,2048,128,128,128,knm,1,1,4,os,7149
512,512,2048,128,128,128,knm,1,4,1,os,6861
512,512,2048,128,128,64,knm,4,1,1,os,5767
512,512,2048,128,128,64,knm,1,2,2,os,5927
512,512,2048,128,128,64,knm,2,1,2,os,5927
512,512,2048,128,128,64,knm,2,2,1,os,5767
512,512,2048,128,128,64,knm,1,1,4,os,6247
512,512,2048,128,128,64,knm,1,4,1,os,5767
512,512,1024,32,32,512,knm,4,1,1,os,5382
512,512,1024,32,32,512,knm,1,2,2,os,3227
512,512,1024,32,32,512,knm,2,1,2,os,3227
512,512,1024,32,32,512,knm,2,2,1,os,3067
512,512,1024,32,32,512,knm,1,1,4,os,3547
512,512,1024,32,32,512,knm,1,4,1,os,5382
512,512,1024,32,32,256,knm,4,1,1,os,6217
512,512,1024,32,32,256,knm,1,2,2,os,3677
512,512,1024,32,32,256,knm,2,1,2,os,3677
512,512,1024,32,32,256,knm,2,2,1,os,3357
512,512,1024,32,32,256,knm,1,1,4,os,4317
512,512,1024,32,32,256,knm,1,4,1,os,6217
512,512,1024,32,32,128,knm,4,1,1,os,6890
512,512,1024,32,32,128,knm,1,2,2,os,4496
512,512,1024,32,32,128,knm,2,1,2,os,4496
512,512,1024,32,32,128,knm,2,2,1,os,3888
512,512,1024,32,32,128,knm,1,1,4,os,5712
512,512,1024,32,32,128,knm,1,4,1,os,6890
512,512,1024,32,32,64,knm,4,1,1,os,8865
512,512,1024,32,32,64,knm,1,2,2,os,6509
512,512,1024,32,32,64,knm,2,1,2,os,6509
512,512,1024,32,32,64,knm,2,2,1,os,5293
512,512,1024,32,32,64,knm,1,1,4,os,8941
512,512,1024,32,32,64,knm,1,4,1,os,8865
512,512,1024,32,32,32,knm,4,1,1,os,12843
512,512,1024,32,32,32,knm,1,2,2,os,10563
512,512,1024,32,32,32,knm,2,1,2,os,10563
512,512,1024,32,32,32,knm,2,2,1,os,8131
512,512,1024,32,32,32,knm,1,1,4,os,15427
512,512,1024,32,32,32,knm,1,4,1,os,12843
512,512,1024,64,64,256,knm,4,1,1,os,3525
512,512,1024,64,64,256,knm,1,2,2,os,3549
512,512,1024,64,64,256,knm,2,1,2,os,3549
512,512,1024,64,64,256,knm,2,2,1,os,3525
512,512,1024,64,64,256,knm,1,1,4,os,3597
512,512,1024,64,64,256,knm,1,4,1,os,3525
512,512,1024,64,64,128,knm,4,1,1,os,3465
512,512,1024,64,64,128,knm,1,2,2,os,4105
512,512,1024,64,64,128,knm,2,1,2,os,4105
512,512,1024,64,64,128,knm,2,2,1,os,3465
512,512,1024,64,64,128,knm,1,1,4,os,5385
512,512,1024,64,64,128,knm,1,4,1,os,3465
512,512,1024,64,64,64,knm,4,1,1,os,4053
512,512,1024,64,64,64,knm,1,2,2,os,5333
512,512,1024,64,64,64,knm,2,1,2,os,5333
512,512,1024,64,64,64,knm,2,2,1,os,4053
512,512,1024,64,64,64,knm,1,1,4,os,7893
512,512,1024,64,64,64,knm,1,4,1,os,4053
512,512,1024,64,64,32,knm,4,1,1,os,5043
512,512,1024,64,64,32,knm,1,2,2,os,7475
512,512,1024,64,64,32,knm,2,1,2,os,7475
512,512,1024,64,64,32,knm,2,2,1,os,5043
512,512,1024,64,64,32,knm,1,1,4,os,12339
512,512,1024,64,64,32,knm,1,4,1,os,5043
512,512,1024,128,128,128,knm,4,1,1,os,4760
512,512,1024,128,128,128,knm,1,2,2,os,4824
512,512,1024,128,128,128,knm,2,1,2,os,4824
512,512,1024,128,128,128,knm,2,2,1,os,4760
512,512,1024,128,128,128,knm,1,1,4,os,4952
512,512,1024,128,128,128,knm,1,4,1,os,4760
512,512,1024,128,128,64,knm,4,1,1,os,3613
512,512,1024,128,128,64,knm,1,2,2,os,3709
512,512,1024,128,128,64,knm,2,1,2,os,3709
512,512,1024,128,128,64,knm,2,2,1,os,3613
512,512,1024,128,128,64,knm,1,1,4,os,3901
512,512,1024,128,128,64,knm,1,4,1,os,3613
512,512,1024,128,128,32,knm,4,1,1,os,5409
512,512,1024,128,128,32,knm,1,2,2,os,7969
512,512,1024,128,128,32,knm,2,1,2,os,7969
512,512,1024,128,128,32,knm,2,2,1,os,5409
512,512,1024,128,128,32,knm,1,1,4,os,13089
512,512,1024,128,128,32,knm,1,4,1,os,5409
512,1024,8192,32,32,512,knm,4,1,1,os,79933
512,1024,4096,32,32,512,knm,4,1,1,os,40036
512,1024,8192,32,32,512,knm,1,2,2,os,47177
512,1024,4096,32,32,512,knm,1,2,2,os,23658
512,1024,8192,32,32,512,knm,2,1,2,os,47177
512,1024,4096,32,32,512,knm,2,1,2,os,23658
512,1024,8192,32,32,512,knm,2,2,1,os,44745
512,1024,4096,32,32,512,knm,2,2,1,os,22442
512,1024,8192,32,32,512,knm,1,1,4,os,52041
512,1024,4096,32,32,512,knm,1,1,4,os,26090
512,1024,8192,32,32,512,knm,1,4,1,os,79933
512,1024,4096,32,32,512,knm,1,4,1,os,40036
512,1024,8192,32,32,256,knm,4,1,1,os,93837
512,1024,4096,32,32,256,knm,4,1,1,os,46951
512,1024,8192,32,32,256,knm,1,2,2,os,55229
512,1024,4096,32,32,256,knm,1,2,2,os,27647
512,1024,8192,32,32,256,knm,2,1,2,os,55229
512,1024,4096,32,32,256,knm,2,1,2,os,27647
512,1024,8192,32,32,256,knm,2,2,1,os,50365
512,1024,4096,32,32,256,knm,2,2,1,os,25215
512,1024,8192,32,32,256,knm,1,1,4,os,64957
512,1024,4096,32,32,256,knm,1,1,4,os,32511
512,1024,8192,32,32,256,knm,1,4,1,os,93837
512,1024,4096,32,32,256,knm,1,4,1,os,46951
512,1024,8192,64,64,256,knm,4,1,1,os,41504
512,1024,4096,64,64,256,knm,4,1,1,os,20890
512,1024,8192,64,64,256,knm,1,2,2,os,41808
512,1024,4096,64,64,256,knm,1,2,2,os,21042
512,1024,8192,64,64,256,knm,2,1,2,os,41808
512,1024,4096,64,64,256,knm,2,1,2,os,21042
512,1024,8192,64,64,256,knm,2,2,1,os,41504
512,1024,4096,64,64,256,knm,2,2,1,os,20890
512,1024,8192,64,64,256,knm,1,1,4,os,42416
512,1024,4096,64,64,256,knm,1,1,4,os,21346
512,1024,8192,64,64,256,knm,1,4,1,os,41504
512,1024,4096,64,64,256,knm,1,4,1,os,20890
512,1024,4096,32,32,128,knm,4,1,1,os,54888
512,1024,4096,32,32,128,knm,1,2,2,os,35736
512,1024,4096,32,32,128,knm,2,1,2,os,35736
512,1024,4096,32,32,128,knm,2,2,1,os,30872
512,1024,4096,32,32,128,knm,1,1,4,os,45464
512,1024,4096,32,32,128,knm,1,4,1,os,54888
512,1024,4096,64,64,128,knm,4,1,1,os,25702
512,1024,4096,64,64,128,knm,1,2,2,os,30566
512,1024,4096,64,64,128,knm,2,1,2,os,30566
512,1024,4096,64,64,128,knm,2,2,1,os,25702
512,1024,4096,64,64,128,knm,1,1,4,os,40294
512,1024,4096,64,64,128,knm,1,4,1,os,25702
512,1024,4096,128,128,128,knm,4,1,1,os,21695
512,1024,4096,128,128,128,knm,1,2,2,os,22015
512,1024,4096,128,128,128,knm,2,1,2,os,22015
512,1024,4096,128,128,128,knm,2,2,1,os,21695
512,1024,4096,128,128,128,knm,1,1,4,os,22655
512,1024,4096,128,128,128,knm,1,4,1,os,21695
512,1024,2048,32,32,512,knm,4,1,1,os,20088
512,1024,2048,32,32,512,knm,1,2,2,os,11899
512,1024,2048,32,32,512,knm,2,1,2,os,11899
512,1024,2048,32,32,512,knm,2,2,1,os,11291
512,1024,2048,32,32,512,knm,1,1,4,os,13115
512,1024,2048,32,32,512,knm,1,4,1,os,20088
512,1024,2048,32,32,256,knm,4,1,1,os,23508
512,1024,2048,32,32,256,knm,1,2,2,os,13856
512,1024,2048,32,32,256,knm,2,1,2,os,13856
512,1024,2048,32,32,256,knm,2,2,1,os,12640
512,1024,2048,32,32,256,knm,1,1,4,os,16288
512,1024,2048,32,32,256,knm,1,4,1,os,23508
512,1024,2048,32,32,128,knm,4,1,1,os,27458
512,1024,2048,32,32,128,knm,1,2,2,os,17882
512,1024,2048,32,32,128,knm,2,1,2,os,17882
512,1024,2048,32,32,128,knm,2,2,1,os,15450
512,1024,2048,32,32,128,knm,1,1,4,os,22746
512,1024,2048,32,32,128,knm,1,4,1,os,27458
512,1024,2048,32,32,64,knm,4,1,1,os,35414
512,1024,2048,32,32,64,knm,1,2,2,os,25990
512,1024,2048,32,32,64,knm,2,1,2,os,25990
512,1024,2048,32,32,64,knm,2,2,1,os,21126
512,1024,2048,32,32,64,knm,1,1,4,os,35718
512,1024,2048,32,32,64,knm,1,4,1,os,35414
512,1024,2048,64,64,256,knm,4,1,1,os,11125
512,1024,2048,64,64,256,knm,1,2,2,os,11205
512,1024,2048,64,64,256,knm,2,1,2,os,11205
512,1024,2048,64,64,256,knm,2,2,1,os,11125
512,1024,2048,64,64,256,knm,1,1,4,os,11365
512,1024,2048,64,64,256,knm,1,4,1,os,11125
512,1024,2048,64,64,128,knm,4,1,1,os,12954
512,1024,2048,64,64,128,knm,1,2,2,os,15386
512,1024,2048,64,64,128,knm,2,1,2,os,15386
512,1024,2048,64,64,128,knm,2,2,1,os,12954
512,1024,2048,64,64,128,knm,1,1,4,os,20250
512,1024,2048,64,64,128,knm,1,4,1,os,12954
512,1024,2048,64,64,64,knm,4,1,1,os,15939
512,1024,2048,64,64,64,knm,1,2,2,os,20803
512,1024,2048,64,64,64,knm,2,1,2,os,20803
512,1024,2048,64,64,64,knm,2,2,1,os,15939
512,1024,2048,64,64,64,knm,1,1,4,os,30531
512,1024,2048,64,64,64,knm,1,4,1,os,15939
512,1024,2048,128,128,128,knm,4,1,1,os,11190
512,1024,2048,128,128,128,knm,1,2,2,os,11350
512,1024,2048,128,128,128,knm,2,1,2,os,11350
512,1024,2048,128,128,128,knm,2,2,1,os,11190
512,1024,2048,128,128,128,knm,1,1,4,os,11670
512,1024,2048,128,128,128,knm,1,4,1,os,11190
512,1024,2048,128,128,64,knm,4,1,1,os,11318
512,1024,2048,128,128,64,knm,1,2,2,os,11638
512,1024,2048,128,128,64,knm,2,1,2,os,11638
512,1024,2048,128,128,64,knm,2,2,1,os,11318
512,1024,2048,128,128,64,knm,1,1,4,os,12278
512,1024,2048,128,128,64,knm,1,4,1,os,11318
512,1024,1024,32,32,512,knm,4,1,1,os,10617
512,1024,1024,32,32,512,knm,1,2,2,os,6307
512,1024,1024,32,32,512,knm,2,1,2,os,6307
512,1024,1024,32,32,512,knm,2,2,1,os,5987
512,1024,1024,32,32,512,knm,1,1,4,os,6947
512,1024,1024,32,32,512,knm,1,4,1,os,10617
512,1024,1024,32,32,256,knm,4,1,1,os,11787
512,1024,1024,32,32,256,knm,1,2,2,os,6961
512,1024,1024,32,32,256,knm,2,1,2,os,6961
512,1024,1024,32,32,256,knm,2,2,1,os,6353
512,1024,1024,32,32,256,knm,1,1,4,os,8177
512,1024,1024,32,32,256,knm,1,4,1,os,11787
512,1024,1024,32,32,128,knm,4,1,1,os,13743
512,1024,1024,32,32,128,knm,1,2,2,os,8955
512,1024,1024,32,32,128,knm,2,1,2,os,8955
512,1024,1024,32,32,128,knm,2,2,1,os,7739
512,1024,1024,32,32,128,knm,1,1,4,os,11387
512,1024,1024,32,32,128,knm,1,4,1,os,13743
512,1024,1024,32,32,64,knm,4,1,1,os,17712
512,1024,1024,32,32,64,knm,1,2,2,os,13000
512,1024,1024,32,32,64,knm,2,1,2,os,13000
512,1024,1024,32,32,64,knm,2,2,1,os,10568
512,1024,1024,32,32,64,knm,1,1,4,os,17864
512,1024,1024,32,32,64,knm,1,4,1,os,17712
512,1024,1024,32,32,32,knm,4,1,1,os,25677
512,1024,1024,32,32,32,knm,1,2,2,os,21117
512,1024,1024,32,32,32,knm,2,1,2,os,21117
512,1024,1024,32,32,32,knm,2,2,1,os,16253
512,1024,1024,32,32,32,knm,1,1,4,os,30845
512,1024,1024,32,32,32,knm,1,4,1,os,25677
512,1024,1024,64,64,256,knm,4,1,1,os,5699
512,1024,1024,64,64,256,knm,1,2,2,os,5739
512,1024,1024,64,64,256,knm,2,1,2,os,5739
512,1024,1024,64,64,256,knm,2,2,1,os,5699
512,1024,1024,64,64,256,knm,1,1,4,os,5819
512,1024,1024,64,64,256,knm,1,4,1,os,5699
512,1024,1024,64,64,128,knm,4,1,1,os,6915
512,1024,1024,64,64,128,knm,1,2,2,os,8195
512,1024,1024,64,64,128,knm,2,1,2,os,8195
512,1024,1024,64,64,128,knm,2,2,1,os,6915
512,1024,1024,64,64,128,knm,1,1,4,os,10755
512,1024,1024,64,64,128,knm,1,4,1,os,6915
512,1024,1024,64,64,64,knm,4,1,1,os,8055
512,1024,1024,64,64,64,knm,1,2,2,os,10487
512,1024,1024,64,64,64,knm,2,1,2,os,10487
512,1024,1024,64,64,64,knm,2,2,1,os,8055
512,1024,1024,64,64,64,knm,1,1,4,os,15351
512,1024,1024,64,64,64,knm,1,4,1,os,8055
512,1024,1024,64,64,32,knm,4,1,1,os,11057
512,1024,1024,64,64,32,knm,1,2,2,os,15921
512,1024,1024,64,64,32,knm,2,1,2,os,15921
512,1024,1024,64,64,32,knm,2,2,1,os,11057
512,1024,1024,64,64,32,knm,1,1,4,os,25649
512,1024,1024,64,64,32,knm,1,4,1,os,11057
512,1024,1024,128,128,128,knm,4,1,1,os,6988
512,1024,1024,128,128,128,knm,1,2,2,os,7084
512,1024,1024,128,128,128,knm,2,1,2,os,7084
512,1024,1024,128,128,128,knm,2,2,1,os,6988
512,1024,1024,128,128,128,knm,1,1,4,os,7276
512,1024,1024,128,128,128,knm,1,4,1,os,6988
512,1024,1024,128,128,64,knm,4,1,1,os,5933
512,1024,1024,128,128,64,knm,1,2,2,os,6093
512,1024,1024,128,128,64,knm,2,1,2,os,6093
512,1024,1024,128,128,64,knm,2,2,1,os,5933
512,1024,1024,128,128,64,knm,1,1,4,os,6413
512,1024,1024,128,128,64,knm,1,4,1,os,5933
512,1024,1024,128,128,32,knm,4,1,1,os,10709
512,1024,1024,128,128,32,knm,1,2,2,os,15829
512,1024,1024,128,128,32,knm,2,1,2,os,15829
512,1024,1024,128,128,32,knm,2,2,1,os,10709
512,1024,1024,128,128,32,knm,1,1,4,os,26069
512,1024,1024,128,128,32,knm,1,4,1,os,10709
1024,512,4096,32,32,512,knm,4,1,1,os,40119
1024,512,4096,32,32,512,knm,1,2,2,os,23741
1024,512,4096,32,32,512,knm,2,1,2,os,23741
1024,512,4096,32,32,512,knm,2,2,1,os,22525
1024,512,4096,32,32,512,knm,1,1,4,os,26173
1024,512,4096,32,32,512,knm,1,4,1,os,40119
1024,512,4096,32,32,256,knm,4,1,1,os,46993
1024,512,4096,32,32,256,knm,1,2,2,os,27689
1024,512,4096,32,32,256,knm,2,1,2,os,27689
1024,512,4096,32,32,256,knm,2,2,1,os,25257
1024,512,4096,32,32,256,knm,1,1,4,os,32553
1024,512,4096,32,32,256,knm,1,4,1,os,46993
1024,512,4096,64,64,256,knm,4,1,1,os,20897
1024,512,4096,64,64,256,knm,1,2,2,os,21049
1024,512,4096,64,64,256,knm,2,1,2,os,21049
1024,512,4096,64,64,256,knm,2,2,1,os,20897
1024,512,4096,64,64,256,knm,1,1,4,os,21353
1024,512,4096,64,64,256,knm,1,4,1,os,20897
1024,1024,4096,32,32,512,knm,4,1,1,os,80006
1024,1024,4096,32,32,512,knm,1,2,2,os,47250
1024,1024,4096,32,32,512,knm,2,1,2,os,47250
1024,1024,4096,32,32,512,knm,2,2,1,os,44818
1024,1024,4096,32,32,512,knm,1,1,4,os,52114
1024,1024,4096,32,32,512,knm,1,4,1,os,80006
1024,1024,4096,32,32,256,knm,4,1,1,os,93869
1024,1024,4096,32,32,256,knm,1,2,2,os,55261
1024,1024,4096,32,32,256,knm,2,1,2,os,55261
1024,1024,4096,32,32,256,knm,2,2,1,os,50397
1024,1024,4096,32,32,256,knm,1,1,4,os,64989
1024,1024,4096,32,32,256,knm,1,4,1,os,93869
1024,1024,4096,64,64,256,knm,4,1,1,os,46707
1024,1024,4096,64,64,256,knm,1,2,2,os,47011
1024,1024,4096,64,64,256,knm,2,1,2,os,47011
1024,1024,4096,64,64,256,knm,2,2,1,os,46707
1024,1024,4096,64,64,256,knm,1,1,4,os,47619
1024,1024,4096,64,64,256,knm,1,4,1,os,46707
512,2048,4096,32,32,512,knm,4,1,1,os,79923
512,2048,4096,32,32,512,knm,1,2,2,os,47167
512,2048,4096,32,32,512,knm,2,1,2,os,47167
512,2048,4096,32,32,512,knm,2,2,1,os,44735
512,2048,4096,32,32,512,knm,1,1,4,os,52031
512,2048,4096,32,32,512,knm,1,4,1,os,79923
512,2048,4096,32,32,256,knm,4,1,1,os,93827
512,2048,4096,32,32,256,knm,1,2,2,os,55219
512,2048,4096,32,32,256,knm,2,1,2,os,55219
512,2048,4096,32,32,256,knm,2,2,1,os,50355
512,2048,4096,32,32,256,knm,1,1,4,os,64947
512,2048,4096,32,32,256,knm,1,4,1,os,93827
512,2048,4096,32,32,128,knm,4,1,1,os,109737
512,2048,4096,32,32,128,knm,1,2,2,os,71433
512,2048,4096,32,32,128,knm,2,1,2,os,71433
512,2048,4096,32,32,128,knm,2,2,1,os,61705
512,2048,4096,32,32,128,knm,1,1,4,os,90889
512,2048,4096,32,32,128,knm,1,4,1,os,109737
512,2048,4096,64,64,256,knm,4,1,1,os,46700
512,2048,4096,64,64,256,knm,1,2,2,os,47004
512,2048,4096,64,64,256,knm,2,1,2,os,47004
512,2048,4096,64,64,256,knm,2,2,1,os,46700
512,2048,4096,64,64,256,knm,1,1,4,os,47612
512,2048,4096,64,64,256,knm,1,4,1,os,46700
512,2048,4096,64,64,128,knm,4,1,1,os,61742
512,2048,4096,64,64,128,knm,1,2,2,os,71470
512,2048,4096,64,64,128,knm,2,1,2,os,71470
512,2048,4096,64,64,128,knm,2,2,1,os,61742
512,2048,4096,64,64,128,knm,1,1,4,os,90926
512,2048,4096,64,64,128,knm,1,4,1,os,61742
512,2048,4096,128,128,128,knm,4,1,1,os,40835
512,2048,4096,128,128,128,knm,1,2,2,os,41443
512,2048,4096,128,128,128,knm,2,1,2,os,41443
512,2048,4096,128,128,128,knm,2,2,1,os,40835
512,2048,4096,128,128,128,knm,1,1,4,os,42659
512,2048,4096,128,128,128,knm,1,4,1,os,40835
512,2048,2048,32,32,512,knm,4,1,1,os,40026
512,2048,2048,32,32,512,knm,1,2,2,os,23648
512,2048,2048,32,32,512,knm,2,1,2,os,23648
512,2048,2048,32,32,512,knm,2,2,1,os,22432
512,2048,2048,32,32,512,knm,1,1,4,os,26080
512,2048,2048,32,32,512,knm,1,4,1,os,40026
512,2048,2048,32,32,256,knm,4,1,1,os,46941
512,2048,2048,32,32,256,knm,1,2,2,os,27637
512,2048,2048,32,32,256,knm,2,1,2,os,27637
512,2048,2048,32,32,256,knm,2,2,1,os,25205
512,2048,2048,32,32,256,knm,1,1,4,os,32501
512,2048,2048,32,32,256,knm,1,4,1,os,46941
512,2048,2048,32,32,128,knm,4,1,1,os,54878
512,2048,2048,32,32,128,knm,1,2,2,os,35726
512,2048,2048,32,32,128,knm,2,1,2,os,35726
512,2048,2048,32,32,128,knm,2,2,1,os,30862
512,2048,2048,32,32,128,knm,1,1,4,os,45454
512,2048,2048,32,32,128,knm,1,4,1,os,54878
512,2048,2048,32,32,64,knm,4,1,1,os,70807
512,2048,2048,32,32,64,knm,1,2,2,os,51959
512,2048,2048,32,32,64,knm,2,1,2,os,51959
512,2048,2048,32,32,64,knm,2,2,1,os,42231
512,2048,2048,32,32,64,knm,1,1,4,os,71415
512,2048,2048,32,32,64,knm,1,4,1,os,70807
512,2048,2048,64,64,256,knm,4,1,1,os,23413
512,2048,2048,64,64,256,knm,1,2,2,os,23565
512,2048,2048,64,64,256,knm,2,1,2,os,23565
512,2048,2048,64,64,256,knm,2,2,1,os,23413
512,2048,2048,64,64,256,knm,1,1,4,os,23869
512,2048,2048,64,64,256,knm,1,4,1,os,23413
512,2048,2048,64,64,128,knm,4,1,1,os,30898
512,2048,2048,64,64,128,knm,1,2,2,os,35762
512,2048,2048,64,64,128,knm,2,1,2,os,35762
512,2048,2048,64,64,128,knm,2,2,1,os,30898
512,2048,2048,64,64,128,knm,1,1,4,os,45490
512,2048,2048,64,64,128,knm,1,4,1,os,30898
512,2048,2048,64,64,64,knm,4,1,1,os,42251
512,2048,2048,64,64,64,knm,1,2,2,os,51979
512,2048,2048,64,64,64,knm,2,1,2,os,51979
512,2048,2048,64,64,64,knm,2,2,1,os,42251
512,2048,2048,64,64,64,knm,1,1,4,os,71435
512,2048,2048,64,64,64,knm,1,4,1,os,42251
512,2048,2048,128,128,128,knm,4,1,1,os,21926
512,2048,2048,128,128,128,knm,1,2,2,os,22246
512,2048,2048,128,128,128,knm,2,1,2,os,22246
512,2048,2048,128,128,128,knm,2,2,1,os,21926
512,2048,2048,128,128,128,knm,1,1,4,os,22886
512,2048,2048,128,128,128,knm,1,4,1,os,21926
512,2048,2048,128,128,64,knm,4,1,1,os,21267
512,2048,2048,128,128,64,knm,1,2,2,os,21875
512,2048,2048,128,128,64,knm,2,1,2,os,21875
512,2048,2048,128,128,64,knm,2,2,1,os,21267
512,2048,2048,128,128,64,knm,1,1,4,os,23091
512,2048,2048,128,128,64,knm,1,4,1,os,21267
512,2048,1024,32,32,512,knm,4,1,1,os,20078
512,2048,1024,32,32,512,knm,1,2,2,os,11889
512,2048,1024,32,32,512,knm,2,1,2,os,11889
512,2048,1024,32,32,512,knm,2,2,1,os,11281
512,2048,1024,32,32,512,knm,1,1,4,os,13105
512,2048,1024,32,32,512,knm,1,4,1,os,20078
512,2048,1024,32,32,256,knm,4,1,1,os,23498
512,2048,1024,32,32,256,knm,1,2,2,os,13846
512,2048,1024,32,32,256,knm,2,1,2,os,13846
512,2048,1024,32,32,256,knm,2,2,1,os,12630
512,2048,1024,32,32,256,knm,1,1,4,os,16278
512,2048,1024,32,32,256,knm,1,4,1,os,23498
512,2048,1024,32,32,128,knm,4,1,1,os,27448
512,2048,1024,32,32,128,knm,1,2,2,os,17872
512,2048,1024,32,32,128,knm,2,1,2,os,17872
512,2048,1024,32,32,128,knm,2,2,1,os,15440
512,2048,1024,32,32,128,knm,1,1,4,os,22736
512,2048,1024,32,32,128,knm,1,4,1,os,27448
512,2048,1024,32,32,64,knm,4,1,1,os,35404
512,2048,1024,32,32,64,knm,1,2,2,os,25980
512,2048,1024,32,32,64,knm,2,1,2,os,25980
512,2048,1024,32,32,64,knm,2,2,1,os,21116
512,2048,1024,32,32,64,knm,1,1,4,os,35708
512,2048,1024,32,32,64,knm,1,4,1,os,35404
512,2048,1024,32,32,32,knm,4,1,1,os,51342
512,2048,1024,32,32,32,knm,1,2,2,os,42222
512,2048,1024,32,32,32,knm,2,1,2,os,42222
512,2048,1024,32,32,32,knm,2,2,1,os,32494
512,2048,1024,32,32,32,knm,1,1,4,os,61678
512,2048,1024,32,32,32,knm,1,4,1,os,51342
512,2048,1024,64,64,256,knm,4,1,1,os,12296
512,2048,1024,64,64,256,knm,1,2,2,os,12376
512,2048,1024,64,64,256,knm,2,1,2,os,12376
512,2048,1024,64,64,256,knm,2,2,1,os,12296
512,2048,1024,64,64,256,knm,1,1,4,os,12536
512,2048,1024,64,64,256,knm,1,4,1,os,12296
512,2048,1024,64,64,128,knm,4,1,1,os,15477
512,2048,1024,64,64,128,knm,1,2,2,os,17909
512,2048,1024,64,64,128,knm,2,1,2,os,17909
512,2048,1024,64,64,128,knm,2,2,1,os,15477
512,2048,1024,64,64,128,knm,1,1,4,os,22773
512,2048,1024,64,64,128,knm,1,4,1,os,15477
512,2048,1024,64,64,64,knm,4,1,1,os,21135
512,2048,1024,64,64,64,knm,1,2,2,os,25999
512,2048,1024,64,64,64,knm,2,1,2,os,25999
512,2048,1024,64,64,64,knm,2,2,1,os,21135
512,2048,1024,64,64,64,knm,1,1,4,os,35727
512,2048,1024,64,64,64,knm,1,4,1,os,21135
512,2048,1024,64,64,32,knm,4,1,1,os,32505
512,2048,1024,64,64,32,knm,1,2,2,os,42233
512,2048,1024,64,64,32,knm,2,1,2,os,42233
512,2048,1024,64,64,32,knm,2,2,1,os,32505
512,2048,1024,64,64,32,knm,1,1,4,os,61689
512,2048,1024,64,64,32,knm,1,4,1,os,32505
512,2048,1024,128,128,128,knm,4,1,1,os,11421
512,2048,1024,128,128,128,knm,1,2,2,os,11581
512,2048,1024,128,128,128,knm,2,1,2,os,11581
512,2048,1024,128,128,128,knm,2,2,1,os,11421
512,2048,1024,128,128,128,knm,1,1,4,os,11901
512,2048,1024,128,128,128,knm,1,4,1,os,11421
512,2048,1024,128,128,64,knm,4,1,1,os,11574
512,2048,1024,128,128,64,knm,1,2,2,os,11894
512,2048,1024,128,128,64,knm,2,1,2,os,11894
512,2048,1024,128,128,64,knm,2,2,1,os,11574
512,2048,1024,128,128,64,knm,1,1,4,os,12534
512,2048,1024,128,128,64,knm,1,4,1,os,11574
512,2048,1024,128,128,32,knm,4,1,1,os,20185
512,2048,1024,128,128,32,knm,1,2,2,os,29913
512,2048,1024,128,128,32,knm,2,1,2,os,29913
512,2048,1024,128,128,32,knm,2,2,1,os,20185
512,2048,1024,128,128,32,knm,1,1,4,os,49369
512,2048,1024,128,128,32,knm,1,4,1,os,20185
512,4096,2048,32,32,512,knm,4,1,1,os,79905
512,4096,2048,32,32,512,knm,1,2,2,os,47149
512,4096,2048,32,32,512,knm,2,1,2,os,47149
512,4096,2048,32,32,512,knm,2,2,1,os,44717
512,4096,2048,32,32,512,knm,1,1,4,os,52013
512,4096,2048,32,32,512,knm,1,4,1,os,79905
512,4096,2048,32,32,256,knm,4,1,1,os,93809
512,4096,2048,32,32,256,knm,1,2,2,os,55201
512,4096,2048,32,32,256,knm,2,1,2,os,55201
512,4096,2048,32,32,256,knm,2,2,1,os,50337
512,4096,2048,32,32,256,knm,1,1,4,os,64929
512,4096,2048,32,32,256,knm,1,4,1,os,93809
512,4096,2048,32,32,128,knm,4,1,1,os,109719
512,4096,2048,32,32,128,knm,1,2,2,os,71415
512,4096,2048,32,32,128,knm,2,1,2,os,71415
512,4096,2048,32,32,128,knm,2,2,1,os,61687
512,4096,2048,32,32,128,knm,1,1,4,os,90871
