M, N, latency
2052, 1664, 8.585304964539007e-06
2052, 832, 4.313191489361702e-06
2052, 416, 2.1771347517730495e-06
2056, 53248, 0.00027448329078014183
2056, 26624, 0.00013724164539007092
2056, 13312, 6.864136170212766e-05
2056, 6656, 3.434121985815603e-05
2056, 3328, 1.7170609929078015e-05
2056, 1664, 8.585304964539007e-06
2056, 832, 4.313191489361702e-06
2056, 416, 2.1771347517730495e-06
2064, 53248, 0.0002755513191489362
2064, 26624, 0.0001377756595744681
2064, 13312, 6.888782978723405e-05
2064, 6656, 3.446445390070922e-05
2064, 3328, 1.725276595744681e-05
2064, 1664, 8.626382978723404e-06
2064, 832, 4.313191489361702e-06
2064, 416, 2.1771347517730495e-06
2080, 53248, 0.0002776873758865248
2080, 26624, 0.0001388436879432624
2080, 13312, 6.94218439716312e-05
2080, 6656, 3.47109219858156e-05
2080, 3328, 1.7376e-05
2080, 1664, 8.708539007092198e-06
2080, 832, 4.354269503546099e-06
2080, 416, 2.1771347517730495e-06
2112, 53248, 0.0002819594893617021
2112, 26624, 0.00014097974468085106
2112, 13312, 7.048987234042553e-05
2112, 6656, 3.5244936170212765e-05
2112, 3328, 1.7622468085106383e-05
2112, 1664, 8.83177304964539e-06
2112, 832, 4.436425531914894e-06
2112, 416, 2.218212765957447e-06
2176, 53248, 0.00029050371631205677
2176, 26624, 0.00014525185815602838
2176, 13312, 7.262592907801419e-05
2176, 6656, 3.6312964539007096e-05
2176, 3328, 1.8156482269503548e-05
2176, 1664, 9.078241134751774e-06
2176, 832, 4.559659574468085e-06
2176, 416, 2.300368794326241e-06
2304, 53248, 0.00030759217021276595
2304, 26624, 0.00015379608510638298
2304, 13312, 7.689804255319149e-05
2304, 6656, 3.8449021276595744e-05
2304, 3328, 1.9224510638297872e-05
2304, 1664, 9.612255319148936e-06
2304, 832, 4.806127659574468e-06
2304, 416, 2.4236028368794325e-06
2560, 53248, 0.00034176907801418443
2560, 26624, 0.00017088453900709221
2560, 13312, 8.544226950354611e-05
2560, 6656, 4.2721134751773053e-05
2560, 3328, 2.1360567375886527e-05
2560, 1664, 1.0680283687943263e-05
2560, 832, 5.340141843971632e-06
2560, 416, 2.670070921985816e-06
257, 12288, 7.928056737588653e-06
257, 3072, 2.012822695035461e-06
257, 1536, 1.0269503546099291e-06
257, 6144, 3.984567375886525e-06
257, 768, 5.340141843971631e-07
257, 384, 2.875460992907801e-07
258, 12288, 7.96913475177305e-06
258, 3072, 2.012822695035461e-06
258, 1536, 1.0269503546099291e-06
258, 6144, 3.984567375886525e-06
258, 768, 5.340141843971631e-07
258, 384, 2.875460992907801e-07
260, 12288, 8.010212765957447e-06
260, 3072, 2.012822695035461e-06
260, 1536, 1.0269503546099291e-06
260, 6144, 4.025645390070922e-06
260, 768, 5.340141843971631e-07
260, 384, 2.875460992907801e-07
264, 12288, 8.13344680851064e-06
264, 3072, 2.0539007092198583e-06
264, 1536, 1.0269503546099291e-06
264, 6144, 4.06672340425532e-06
264, 768, 5.340141843971631e-07
264, 384, 2.875460992907801e-07
272, 12288, 8.379914893617021e-06
272, 3072, 2.0949787234042552e-06
272, 1536, 1.0680283687943263e-06
272, 6144, 4.1899574468085104e-06
272, 768, 5.340141843971631e-07
272, 384, 2.875460992907801e-07
288, 12288, 8.872851063829788e-06
288, 3072, 2.218212765957447e-06
288, 1536, 1.1091063829787235e-06
288, 6144, 4.436425531914894e-06
288, 768, 5.750921985815602e-07
288, 384, 2.875460992907801e-07
320, 12288, 9.858723404255318e-06
320, 3072, 2.4646808510638294e-06
320, 1536, 1.2323404255319147e-06
320, 6144, 4.929361702127659e-06
320, 768, 6.161702127659574e-07
320, 384, 3.286241134751773e-07
384, 12288, 1.1830468085106383e-05
384, 3072, 2.9576170212765957e-06
384, 1536, 1.4788085106382979e-06
384, 6144, 5.9152340425531915e-06
384, 768, 7.394042553191489e-07
384, 384, 3.6970212765957447e-07
512, 12288, 1.577395744680851e-05
512, 3072, 3.943489361702128e-06
512, 1536, 1.971744680851064e-06
512, 6144, 7.886978723404256e-06
512, 768, 9.85872340425532e-07
512, 384, 4.92936170212766e-07
768, 12288, 2.3660936170212766e-05
768, 3072, 5.9152340425531915e-06
768, 1536, 2.9576170212765957e-06
768, 6144, 1.1830468085106383e-05
768, 768, 1.4788085106382979e-06
768, 384, 7.394042553191489e-07
513, 12288, 1.581503546099291e-05
513, 3072, 3.984567375886525e-06
513, 1536, 2.012822695035461e-06
513, 6144, 7.928056737588653e-06
513, 768, 1.0269503546099291e-06
513, 384, 5.340141843971631e-07
514, 12288, 1.5856113475177306e-05
514, 3072, 3.984567375886525e-06
514, 1536, 2.012822695035461e-06
514, 6144, 7.928056737588653e-06
514, 768, 1.0269503546099291e-06
514, 384, 5.340141843971631e-07
516, 12288, 1.5897191489361704e-05
516, 3072, 3.984567375886525e-06
516, 1536, 2.012822695035461e-06
516, 6144, 7.96913475177305e-06
516, 768, 1.0269503546099291e-06
516, 384, 5.340141843971631e-07
520, 12288, 1.6020425531914893e-05
520, 3072, 4.025645390070922e-06
520, 1536, 2.012822695035461e-06
520, 6144, 8.010212765957447e-06
520, 768, 1.0269503546099291e-06
520, 384, 5.340141843971631e-07
528, 12288, 1.626689361702128e-05
528, 3072, 4.06672340425532e-06
528, 1536, 2.0539007092198583e-06
528, 6144, 8.13344680851064e-06
528, 768, 1.0269503546099291e-06
528, 384, 5.340141843971631e-07
544, 12288, 1.6759829787234042e-05
544, 3072, 4.1899574468085104e-06
544, 1536, 2.0949787234042552e-06
544, 6144, 8.379914893617021e-06
544, 768, 1.0680283687943263e-06
544, 384, 5.340141843971631e-07
576, 12288, 1.7745702127659575e-05
576, 3072, 4.436425531914894e-06
576, 1536, 2.218212765957447e-06
576, 6144, 8.872851063829788e-06
576, 768, 1.1091063829787235e-06
576, 384, 5.750921985815602e-07
640, 12288, 1.9717446808510635e-05
640, 3072, 4.929361702127659e-06
640, 1536, 2.4646808510638294e-06
640, 6144, 9.858723404255318e-06
640, 768, 1.2323404255319147e-06
640, 384, 6.161702127659574e-07
1024, 12288, 3.154791489361702e-05
1024, 3072, 7.886978723404256e-06
1024, 1536, 3.943489361702128e-06
1024, 6144, 1.577395744680851e-05
1024, 768, 1.971744680851064e-06
1024, 384, 9.85872340425532e-07
1025, 12288, 3.158899290780142e-05
1025, 3072, 7.928056737588653e-06
1025, 1536, 3.984567375886525e-06
1025, 6144, 1.581503546099291e-05
1025, 768, 2.012822695035461e-06
1025, 384, 1.0269503546099291e-06
1026, 12288, 3.163007092198582e-05
1026, 3072, 7.928056737588653e-06
1026, 1536, 3.984567375886525e-06
1026, 6144, 1.581503546099291e-05
1026, 768, 2.012822695035461e-06
1026, 384, 1.0269503546099291e-06
1028, 12288, 3.1671148936170216e-05
1028, 3072, 7.928056737588653e-06
1028, 1536, 3.984567375886525e-06
1028, 6144, 1.5856113475177306e-05
1028, 768, 2.012822695035461e-06
1028, 384, 1.0269503546099291e-06
1032, 12288, 3.179438297872341e-05
1032, 3072, 7.96913475177305e-06
1032, 1536, 3.984567375886525e-06
1032, 6144, 1.5897191489361704e-05
1032, 768, 2.012822695035461e-06
1032, 384, 1.0269503546099291e-06
1040, 12288, 3.204085106382979e-05
1040, 3072, 8.010212765957447e-06
1040, 1536, 4.025645390070922e-06
1040, 6144, 1.6020425531914893e-05
1040, 768, 2.012822695035461e-06
1040, 384, 1.0269503546099291e-06
1056, 12288, 3.253378723404256e-05
1056, 3072, 8.13344680851064e-06
1056, 1536, 4.06672340425532e-06
1056, 6144, 1.626689361702128e-05
1056, 768, 2.0539007092198583e-06
1056, 384, 1.0269503546099291e-06
1088, 12288, 3.3519659574468083e-05
1088, 3072, 8.379914893617021e-06
1088, 1536, 4.1899574468085104e-06
1088, 6144, 1.6759829787234042e-05
1088, 768, 2.0949787234042552e-06
1088, 384, 1.0680283687943263e-06
1152, 12288, 3.549140425531915e-05
1152, 3072, 8.872851063829788e-06
1152, 1536, 4.436425531914894e-06
1152, 6144, 1.7745702127659575e-05
1152, 768, 2.218212765957447e-06
1152, 384, 1.1091063829787235e-06
1280, 12288, 3.943489361702127e-05
1280, 3072, 9.858723404255318e-06
1280, 1536, 4.929361702127659e-06
1280, 6144, 1.9717446808510635e-05
1280, 768, 2.4646808510638294e-06
1280, 384, 1.2323404255319147e-06
1536, 12288, 4.732187234042553e-05
1536, 3072, 1.1830468085106383e-05
1536, 1536, 5.9152340425531915e-06
1536, 6144, 2.3660936170212766e-05
1536, 768, 2.9576170212765957e-06
1536, 384, 1.4788085106382979e-06
2049, 12288, 6.313690780141844e-05
2049, 3072, 1.581503546099291e-05
2049, 1536, 7.928056737588653e-06
2049, 6144, 3.158899290780142e-05
2049, 768, 3.984567375886525e-06
2049, 384, 2.012822695035461e-06
2050, 12288, 6.317798581560284e-05
2050, 3072, 1.581503546099291e-05
2050, 1536, 7.928056737588653e-06
2050, 6144, 3.158899290780142e-05
2050, 768, 3.984567375886525e-06
2050, 384, 2.012822695035461e-06
2052, 12288, 6.321906382978723e-05
2052, 3072, 1.581503546099291e-05
2052, 1536, 7.928056737588653e-06
2052, 6144, 3.163007092198582e-05
2052, 768, 3.984567375886525e-06
2052, 384, 2.012822695035461e-06
2056, 12288, 6.334229787234043e-05
2056, 3072, 1.5856113475177306e-05
2056, 1536, 7.928056737588653e-06
2056, 6144, 3.1671148936170216e-05
2056, 768, 3.984567375886525e-06
2056, 384, 2.012822695035461e-06
2064, 12288, 6.358876595744682e-05
2064, 3072, 1.5897191489361704e-05
2064, 1536, 7.96913475177305e-06
2064, 6144, 3.179438297872341e-05
2064, 768, 3.984567375886525e-06
2064, 384, 2.012822695035461e-06
2080, 12288, 6.408170212765957e-05
2080, 3072, 1.6020425531914893e-05
2080, 1536, 8.010212765957447e-06
2080, 6144, 3.204085106382979e-05
2080, 768, 4.025645390070922e-06
2080, 384, 2.012822695035461e-06
2112, 12288, 6.506757446808511e-05
2112, 3072, 1.626689361702128e-05
2112, 1536, 8.13344680851064e-06
2112, 6144, 3.253378723404256e-05
2112, 768, 4.06672340425532e-06
2112, 384, 2.0539007092198583e-06
2176, 12288, 6.703931914893617e-05
2176, 3072, 1.6759829787234042e-05
2176, 1536, 8.379914893617021e-06
2176, 6144, 3.3519659574468083e-05
2176, 768, 4.1899574468085104e-06
2176, 384, 2.0949787234042552e-06
2304, 12288, 7.09828085106383e-05
2304, 3072, 1.7745702127659575e-05
2304, 1536, 8.872851063829788e-06
2304, 6144, 3.549140425531915e-05
2304, 768, 4.436425531914894e-06
2304, 384, 2.218212765957447e-06
2560, 12288, 7.886978723404254e-05
2560, 3072, 1.9717446808510635e-05
2560, 1536, 9.858723404255318e-06
2560, 6144, 3.943489361702127e-05
2560, 768, 4.929361702127659e-06
2560, 384, 2.4646808510638294e-06
257, 18432, 1.1912624113475177e-05
257, 2048, 1.3555744680851064e-06
257, 9216, 5.956312056737588e-06
257, 1024, 6.983262411347518e-07
257, 4608, 2.998695035460993e-06
257, 512, 3.6970212765957447e-07
257, 2304, 1.519886524822695e-06
257, 256, 2.053900709219858e-07
257, 1152, 7.804822695035462e-07
257, 128, 1.232340425531915e-07
258, 18432, 1.1953702127659574e-05
258, 2048, 1.3555744680851064e-06
258, 9216, 5.997390070921986e-06
258, 1024, 6.983262411347518e-07
258, 4608, 2.998695035460993e-06
258, 512, 3.6970212765957447e-07
258, 2304, 1.519886524822695e-06
258, 256, 2.053900709219858e-07
258, 1152, 7.804822695035462e-07
258, 128, 1.232340425531915e-07
260, 18432, 1.2035858156028368e-05
260, 2048, 1.3555744680851064e-06
260, 9216, 6.038468085106383e-06
260, 1024, 6.983262411347518e-07
260, 4608, 3.03977304964539e-06
260, 512, 3.6970212765957447e-07
260, 2304, 1.519886524822695e-06
260, 256, 2.053900709219858e-07
260, 1152, 7.804822695035462e-07
260, 128, 1.232340425531915e-07
264, 18432, 1.2200170212765959e-05
264, 2048, 1.3555744680851064e-06
264, 9216, 6.120624113475177e-06
264, 1024, 6.983262411347518e-07
264, 4608, 3.080851063829787e-06
264, 512, 3.6970212765957447e-07
264, 2304, 1.5609645390070924e-06
264, 256, 2.053900709219858e-07
264, 1152, 7.804822695035462e-07
264, 128, 1.232340425531915e-07
272, 18432, 1.2569872340425533e-05
272, 2048, 1.3966524822695035e-06
272, 9216, 6.2849361702127665e-06
272, 1024, 6.983262411347518e-07
272, 4608, 3.1630070921985817e-06
272, 512, 3.6970212765957447e-07
272, 2304, 1.6020425531914893e-06
272, 256, 2.053900709219858e-07
272, 1152, 8.215602836879432e-07
272, 128, 1.232340425531915e-07
288, 18432, 1.3309276595744681e-05
288, 2048, 1.4788085106382979e-06
288, 9216, 6.654638297872341e-06
288, 1024, 7.394042553191489e-07
288, 4608, 3.3273191489361704e-06
288, 512, 3.6970212765957447e-07
288, 2304, 1.6841985815602836e-06
288, 256, 2.053900709219858e-07
288, 1152, 8.626382978723404e-07
288, 128, 1.232340425531915e-07
320, 18432, 1.4788085106382978e-05
320, 2048, 1.6431205673758865e-06
320, 9216, 7.394042553191489e-06
320, 1024, 8.215602836879432e-07
320, 4608, 3.6970212765957446e-06
320, 512, 4.107801418439716e-07
320, 2304, 1.8485106382978723e-06
320, 256, 2.053900709219858e-07
320, 1152, 9.447943262411348e-07
320, 128, 1.232340425531915e-07
384, 18432, 1.7745702127659575e-05
384, 2048, 1.971744680851064e-06
384, 9216, 8.872851063829788e-06
384, 1024, 9.85872340425532e-07
384, 4608, 4.436425531914894e-06
384, 512, 4.92936170212766e-07
384, 2304, 2.218212765957447e-06
384, 256, 2.46468085106383e-07
384, 1152, 1.1091063829787235e-06
384, 128, 1.232340425531915e-07
512, 18432, 2.3660936170212766e-05
512, 2048, 2.6289929078014185e-06
512, 9216, 1.1830468085106383e-05
512, 1024, 1.3144964539007092e-06
512, 4608, 5.9152340425531915e-06
512, 512, 6.572482269503546e-07
512, 2304, 2.9576170212765957e-06
512, 256, 3.286241134751773e-07
512, 1152, 1.4788085106382979e-06
512, 128, 1.6431205673758865e-07
768, 18432, 3.549140425531915e-05
768, 2048, 3.943489361702128e-06
768, 9216, 1.7745702127659575e-05
768, 1024, 1.971744680851064e-06
768, 4608, 8.872851063829788e-06
768, 512, 9.85872340425532e-07
768, 2304, 4.436425531914894e-06
768, 256, 4.92936170212766e-07
768, 1152, 2.218212765957447e-06
768, 128, 2.46468085106383e-07
513, 18432, 2.374309219858156e-05
513, 2048, 2.670070921985816e-06
513, 9216, 1.187154609929078e-05
513, 1024, 1.3555744680851064e-06
513, 4608, 5.956312056737588e-06
513, 512, 6.983262411347518e-07
513, 2304, 2.998695035460993e-06
513, 256, 3.6970212765957447e-07
513, 1152, 1.519886524822695e-06
513, 128, 2.053900709219858e-07
514, 18432, 2.3784170212765955e-05
514, 2048, 2.670070921985816e-06
514, 9216, 1.1912624113475177e-05
514, 1024, 1.3555744680851064e-06
514, 4608, 5.956312056737588e-06
514, 512, 6.983262411347518e-07
514, 2304, 2.998695035460993e-06
514, 256, 3.6970212765957447e-07
514, 1152, 1.519886524822695e-06
514, 128, 2.053900709219858e-07
516, 18432, 2.3866326241134752e-05
516, 2048, 2.670070921985816e-06
516, 9216, 1.1953702127659574e-05
516, 1024, 1.3555744680851064e-06
516, 4608, 5.997390070921986e-06
516, 512, 6.983262411347518e-07
516, 2304, 2.998695035460993e-06
516, 256, 3.6970212765957447e-07
516, 1152, 1.519886524822695e-06
516, 128, 2.053900709219858e-07
520, 18432, 2.403063829787234e-05
520, 2048, 2.670070921985816e-06
520, 9216, 1.2035858156028368e-05
520, 1024, 1.3555744680851064e-06
520, 4608, 6.038468085106383e-06
520, 512, 6.983262411347518e-07
520, 2304, 3.03977304964539e-06
520, 256, 3.6970212765957447e-07
520, 1152, 1.519886524822695e-06
520, 128, 2.053900709219858e-07
528, 18432, 2.4400340425531918e-05
528, 2048, 2.7111489361702128e-06
528, 9216, 1.2200170212765959e-05
528, 1024, 1.3555744680851064e-06
528, 4608, 6.120624113475177e-06
528, 512, 6.983262411347518e-07
528, 2304, 3.080851063829787e-06
528, 256, 3.6970212765957447e-07
528, 1152, 1.5609645390070924e-06
528, 128, 2.053900709219858e-07
544, 18432, 2.5139744680851066e-05
544, 2048, 2.793304964539007e-06
544, 9216, 1.2569872340425533e-05
544, 1024, 1.3966524822695035e-06
544, 4608, 6.2849361702127665e-06
544, 512, 6.983262411347518e-07
544, 2304, 3.1630070921985817e-06
544, 256, 3.6970212765957447e-07
544, 1152, 1.6020425531914893e-06
544, 128, 2.053900709219858e-07
576, 18432, 2.6618553191489363e-05
576, 2048, 2.9576170212765957e-06
576, 9216, 1.3309276595744681e-05
576, 1024, 1.4788085106382979e-06
576, 4608, 6.654638297872341e-06
576, 512, 7.394042553191489e-07
576, 2304, 3.3273191489361704e-06
576, 256, 3.6970212765957447e-07
576, 1152, 1.6841985815602836e-06
576, 128, 2.053900709219858e-07
640, 18432, 2.9576170212765956e-05
640, 2048, 3.286241134751773e-06
640, 9216, 1.4788085106382978e-05
640, 1024, 1.6431205673758865e-06
640, 4608, 7.394042553191489e-06
640, 512, 8.215602836879432e-07
640, 2304, 3.6970212765957446e-06
640, 256, 4.107801418439716e-07
640, 1152, 1.8485106382978723e-06
640, 128, 2.053900709219858e-07
1024, 18432, 4.732187234042553e-05
1024, 2048, 5.257985815602837e-06
1024, 9216, 2.3660936170212766e-05
1024, 1024, 2.6289929078014185e-06
1024, 4608, 1.1830468085106383e-05
1024, 512, 1.3144964539007092e-06
1024, 2304, 5.9152340425531915e-06
1024, 256, 6.572482269503546e-07
1024, 1152, 2.9576170212765957e-06
1024, 128, 3.286241134751773e-07
1025, 18432, 4.740402836879433e-05
1025, 2048, 5.299063829787234e-06
1025, 9216, 2.3702014184397164e-05
1025, 1024, 2.670070921985816e-06
1025, 4608, 1.187154609929078e-05
1025, 512, 1.3555744680851064e-06
1025, 2304, 5.956312056737588e-06
1025, 256, 6.983262411347518e-07
1025, 1152, 2.998695035460993e-06
1025, 128, 3.6970212765957447e-07
1026, 18432, 4.7445106382978724e-05
1026, 2048, 5.299063829787234e-06
1026, 9216, 2.374309219858156e-05
1026, 1024, 2.670070921985816e-06
1026, 4608, 1.187154609929078e-05
1026, 512, 1.3555744680851064e-06
1026, 2304, 5.956312056737588e-06
1026, 256, 6.983262411347518e-07
1026, 1152, 2.998695035460993e-06
1026, 128, 3.6970212765957447e-07
1028, 18432, 4.752726241134752e-05
1028, 2048, 5.299063829787234e-06
1028, 9216, 2.3784170212765955e-05
1028, 1024, 2.670070921985816e-06
1028, 4608, 1.1912624113475177e-05
1028, 512, 1.3555744680851064e-06
1028, 2304, 5.956312056737588e-06
1028, 256, 6.983262411347518e-07
1028, 1152, 2.998695035460993e-06
1028, 128, 3.6970212765957447e-07
1032, 18432, 4.769157446808511e-05
1032, 2048, 5.299063829787234e-06
1032, 9216, 2.3866326241134752e-05
1032, 1024, 2.670070921985816e-06
1032, 4608, 1.1953702127659574e-05
1032, 512, 1.3555744680851064e-06
1032, 2304, 5.997390070921986e-06
1032, 256, 6.983262411347518e-07
1032, 1152, 2.998695035460993e-06
1032, 128, 3.6970212765957447e-07
1040, 18432, 4.806127659574468e-05
1040, 2048, 5.340141843971632e-06
1040, 9216, 2.403063829787234e-05
1040, 1024, 2.670070921985816e-06
1040, 4608, 1.2035858156028368e-05
1040, 512, 1.3555744680851064e-06
1040, 2304, 6.038468085106383e-06
1040, 256, 6.983262411347518e-07
1040, 1152, 3.03977304964539e-06
1040, 128, 3.6970212765957447e-07
1056, 18432, 4.8800680851063835e-05
1056, 2048, 5.4222978723404256e-06
1056, 9216, 2.4400340425531918e-05
1056, 1024, 2.7111489361702128e-06
1056, 4608, 1.2200170212765959e-05
1056, 512, 1.3555744680851064e-06
1056, 2304, 6.120624113475177e-06
1056, 256, 6.983262411347518e-07
1056, 1152, 3.080851063829787e-06
1056, 128, 3.6970212765957447e-07
1088, 18432, 5.027948936170213e-05
1088, 2048, 5.586609929078014e-06
1088, 9216, 2.5139744680851066e-05
1088, 1024, 2.793304964539007e-06
1088, 4608, 1.2569872340425533e-05
1088, 512, 1.3966524822695035e-06
1088, 2304, 6.2849361702127665e-06
1088, 256, 6.983262411347518e-07
1088, 1152, 3.1630070921985817e-06
1088, 128, 3.6970212765957447e-07
1152, 18432, 5.3237106382978726e-05
1152, 2048, 5.9152340425531915e-06
1152, 9216, 2.6618553191489363e-05
1152, 1024, 2.9576170212765957e-06
1152, 4608, 1.3309276595744681e-05
1152, 512, 1.4788085106382979e-06
1152, 2304, 6.654638297872341e-06
1152, 256, 7.394042553191489e-07
1152, 1152, 3.3273191489361704e-06
1152, 128, 3.6970212765957447e-07
1280, 18432, 5.915234042553191e-05
1280, 2048, 6.572482269503546e-06
1280, 9216, 2.9576170212765956e-05
1280, 1024, 3.286241134751773e-06
1280, 4608, 1.4788085106382978e-05
1280, 512, 1.6431205673758865e-06
1280, 2304, 7.394042553191489e-06
1280, 256, 8.215602836879432e-07
1280, 1152, 3.6970212765957446e-06
1280, 128, 4.107801418439716e-07
1536, 18432, 7.09828085106383e-05
1536, 2048, 7.886978723404256e-06
1536, 9216, 3.549140425531915e-05
1536, 1024, 3.943489361702128e-06
1536, 4608, 1.7745702127659575e-05
1536, 512, 1.971744680851064e-06
1536, 2304, 8.872851063829788e-06
1536, 256, 9.85872340425532e-07
1536, 1152, 4.436425531914894e-06
1536, 128, 4.92936170212766e-07
2049, 18432, 9.472590070921985e-05
2049, 2048, 1.055704964539007e-05
2049, 9216, 4.736295035460993e-05
2049, 1024, 5.299063829787234e-06
2049, 4608, 2.3702014184397164e-05
2049, 512, 2.670070921985816e-06
2049, 2304, 1.187154609929078e-05
2049, 256, 1.3555744680851064e-06
2049, 1152, 5.956312056737588e-06
2049, 128, 6.983262411347518e-07
2050, 18432, 9.476697872340426e-05
2050, 2048, 1.055704964539007e-05
2050, 9216, 4.740402836879433e-05
2050, 1024, 5.299063829787234e-06
2050, 4608, 2.3702014184397164e-05
2050, 512, 2.670070921985816e-06
2050, 2304, 1.187154609929078e-05
2050, 256, 1.3555744680851064e-06
2050, 1152, 5.956312056737588e-06
2050, 128, 6.983262411347518e-07
2052, 18432, 9.484913475177304e-05
2052, 2048, 1.055704964539007e-05
2052, 9216, 4.7445106382978724e-05
2052, 1024, 5.299063829787234e-06
2052, 4608, 2.374309219858156e-05
2052, 512, 2.670070921985816e-06
2052, 2304, 1.187154609929078e-05
2052, 256, 1.3555744680851064e-06
2052, 1152, 5.956312056737588e-06
2052, 128, 6.983262411347518e-07
2056, 18432, 9.501344680851065e-05
2056, 2048, 1.055704964539007e-05
2056, 9216, 4.752726241134752e-05
2056, 1024, 5.299063829787234e-06
2056, 4608, 2.3784170212765955e-05
2056, 512, 2.670070921985816e-06
2056, 2304, 1.1912624113475177e-05
2056, 256, 1.3555744680851064e-06
2056, 1152, 5.956312056737588e-06
2056, 128, 6.983262411347518e-07
2064, 18432, 9.538314893617022e-05
2064, 2048, 1.0598127659574468e-05
2064, 9216, 4.769157446808511e-05
2064, 1024, 5.299063829787234e-06
2064, 4608, 2.3866326241134752e-05
2064, 512, 2.670070921985816e-06
2064, 2304, 1.1953702127659574e-05
2064, 256, 1.3555744680851064e-06
2064, 1152, 5.997390070921986e-06
2064, 128, 6.983262411347518e-07
2080, 18432, 9.612255319148936e-05
2080, 2048, 1.0680283687943263e-05
2080, 9216, 4.806127659574468e-05
2080, 1024, 5.340141843971632e-06
2080, 4608, 2.403063829787234e-05
2080, 512, 2.670070921985816e-06
2080, 2304, 1.2035858156028368e-05
2080, 256, 1.3555744680851064e-06
2080, 1152, 6.038468085106383e-06
2080, 128, 6.983262411347518e-07
2112, 18432, 9.760136170212767e-05
2112, 2048, 1.0844595744680851e-05
2112, 9216, 4.8800680851063835e-05
2112, 1024, 5.4222978723404256e-06
2112, 4608, 2.4400340425531918e-05
2112, 512, 2.7111489361702128e-06
2112, 2304, 1.2200170212765959e-05
2112, 256, 1.3555744680851064e-06
2112, 1152, 6.120624113475177e-06
2112, 128, 6.983262411347518e-07
2176, 18432, 0.00010055897872340426
2176, 2048, 1.1173219858156028e-05
2176, 9216, 5.027948936170213e-05
2176, 1024, 5.586609929078014e-06
2176, 4608, 2.5139744680851066e-05
2176, 512, 2.793304964539007e-06
2176, 2304, 1.2569872340425533e-05
2176, 256, 1.3966524822695035e-06
2176, 1152, 6.2849361702127665e-06
2176, 128, 6.983262411347518e-07
2304, 18432, 0.00010647421276595745
2304, 2048, 1.1830468085106383e-05
2304, 9216, 5.3237106382978726e-05
2304, 1024, 5.9152340425531915e-06
2304, 4608, 2.6618553191489363e-05
2304, 512, 2.9576170212765957e-06
2304, 2304, 1.3309276595744681e-05
2304, 256, 1.4788085106382979e-06
2304, 1152, 6.654638297872341e-06
2304, 128, 7.394042553191489e-07
2560, 18432, 0.00011830468085106383
2560, 2048, 1.3144964539007092e-05
2560, 9216, 5.915234042553191e-05
2560, 1024, 6.572482269503546e-06
2560, 4608, 2.9576170212765956e-05
2560, 512, 3.286241134751773e-06
2560, 2304, 1.4788085106382978e-05
2560, 256, 1.6431205673758865e-06
2560, 1152, 7.394042553191489e-06
2560, 128, 8.215602836879432e-07
