device_count, prefill_len, fc_latency, attn_latency, other_latency, total_latency, allreduce_latency, fc_roofline, attn_roofline
16, 4096, 0.000726333151878062, 9.572178551986934e-05, 0.00020293314507348938, 0.0010249880824714206, 0.0006477135999999999, 0.00045148878353485863, 3.868444444444445e-05
16, 4608, 0.0008137588459444747, 0.00012282538922155688, 0.0002486035724006532, 0.0011851878075666848, 0.0007219877333333333, 0.0005078537703656048, 4.864e-05
32, 128, 2.453946652150245e-05, 2.3661283493618823e-07, 2.2201256577753586e-06, 2.6996205014213997e-05, 7.208906666666666e-05, 9.791111111111109e-06, 5.3333333333333334e-08
32, 192, 3.0446379967338053e-05, 4.82435129740519e-07, 3.1350866448920342e-06, 3.4063901741970606e-05, 8.137333333333333e-05, 1.1966818759175866e-05, 9.333333333333334e-08
32, 256, 3.6642351660315735e-05, 5.759245146071492e-07, 4.020000907276357e-06, 4.123827708219924e-05, 9.06576e-05, 1.5386869456678927e-05, 1.4222222222222222e-07
32, 320, 4.480729450190528e-05, 8.845279138692311e-07, 4.9375771184902925e-06, 5.0629399534264796e-05, 9.994186666666665e-05, 1.8905169495719305e-05, 2e-07
32, 384, 5.085302123026674e-05, 1.1681800036291054e-06, 5.951612683723462e-06, 5.797281391761931e-05, 0.00010922613333333332, 2.2572425617085392e-05, 2.6666666666666667e-07
32, 448, 5.6383233532934126e-05, 1.351213935764834e-06, 6.935601524224279e-06, 6.467004899292325e-05, 0.00011851039999999999, 2.6239681738451472e-05, 3.4222222222222223e-07
32, 512, 6.26173108328797e-05, 1.5005867053771245e-06, 8.016049718744329e-06, 7.213394725700115e-05, 0.00012779466666666667, 2.9906937859817555e-05, 4.266666666666667e-07
32, 576, 7.093032117583015e-05, 2.0490691344583563e-06, 9.065362456904374e-06, 8.204475276719287e-05, 0.0001370789333333333, 3.3574193981183635e-05, 5.2e-07
32, 640, 7.75160587915079e-05, 2.2878969334059155e-06, 1.0148425875521683e-05, 8.995238160043549e-05, 0.0001463632, 3.724145010254972e-05, 6.222222222222223e-07
32, 704, 8.436200326619488e-05, 2.5453226879574185e-06, 1.1326859916530575e-05, 9.823418587068288e-05, 0.00015564746666666665, 4.090870622391581e-05, 7.333333333333333e-07
32, 768, 9.087751769188894e-05, 3.0265723099256035e-06, 1.2476335964434767e-05, 0.0001063804259662493, 0.00016493173333333335, 4.4575962345281886e-05, 8.533333333333334e-07
32, 832, 0.00010009798584648884, 3.4463981128651786e-06, 1.372118263473054e-05, 0.00011726556659408455, 0.000174216, 4.824321846664797e-05, 9.822222222222223e-07
32, 896, 0.00010602612955906369, 3.763428294925301e-06, 1.4937071311921611e-05, 0.0001247266291659106, 0.00018350026666666668, 5.191047458801406e-05, 1.12e-06
32, 960, 0.00011127163854109962, 4.1371620395572494e-06, 1.618344447468699e-05, 0.00013159224505534387, 0.00019278453333333332, 5.5577730709380136e-05, 1.2666666666666667e-06
32, 1024, 0.00011714099074578117, 4.3591072400653235e-06, 1.7529543186354563e-05, 0.00013902964117220107, 0.0002020688, 5.924498683074622e-05, 1.4222222222222223e-06
32, 1088, 0.00012778715296679367, 5.594751103852901e-06, 1.9392138450371986e-05, 0.00015277404252101855, 0.00021135306666666666, 6.291224295211231e-05, 1.5866666666666666e-06
32, 1536, 0.0001866897114861187, 9.69423335147886e-06, 2.97049854835783e-05, 0.00022608893032117583, 0.0002763429333333333, 8.85830358016749e-05, 2.9866666666666667e-06
32, 1792, 0.00019648339684267825, 1.1951043367809835e-05, 3.689319542732717e-05, 0.00024532763563781527, 0.00031348, 0.00010325206028713923, 3.982222222222223e-06
32, 2048, 0.00024323571039738703, 1.6397636242666183e-05, 4.399583333333333e-05, 0.00030362917997338654, 0.00035061706666666666, 0.00011792108477260355, 5.12e-06
32, 2560, 0.0002965405552531301, 2.5953801487933222e-05, 5.954307748140083e-05, 0.00038203743422246414, 0.0004248912, 0.0001472591337435322, 7.822222222222222e-06
32, 3072, 0.0003517915078933043, 3.4430230448194524e-05, 7.805058292505897e-05, 0.0004642723212665578, 0.0004991653333333332, 0.00017659718271446087, 1.1093333333333333e-05
32, 3584, 0.0003778160043549265, 4.2258605213814795e-05, 9.869265332970423e-05, 0.0005187672628984456, 0.0005734394666666666, 0.00020593523168538957, 1.4933333333333333e-05
32, 4096, 0.00042972182906913446, 5.036380330248594e-05, 0.0001213242741789149, 0.0006014099065505353, 0.0006477135999999999, 0.0002352732806563182, 1.9342222222222224e-05
32, 4608, 0.00047833260751224823, 6.018784975503538e-05, 0.00014618888359644347, 0.0006847093408637271, 0.0007219877333333333, 0.0002646113296272469, 2.432e-05
64, 384, 3.438704409363092e-05, 7.343494828524769e-07, 5.0131487025948104e-06, 4.013454227907821e-05, 0.00010922613333333332, 1.3117929870286974e-05, 1.3333333333333334e-07
64, 512, 4.248884050081655e-05, 9.003810560696788e-07, 6.590496280166939e-06, 4.9979717837053176e-05, 0.00012779466666666667, 1.7111313901123372e-05, 2.1333333333333334e-07
64, 768, 6.113228089275994e-05, 1.8366902558519324e-06, 1.0004960533478498e-05, 7.297393168209037e-05, 0.00016493173333333335, 2.5098081962796172e-05, 4.266666666666667e-07
64, 1024, 7.636744692433315e-05, 2.4839412084921067e-06, 1.368507530393758e-05, 9.253646343676284e-05, 0.0002020688, 3.308485002446897e-05, 7.111111111111112e-07
64, 1280, 9.450027218290692e-05, 4.235710397387044e-06, 1.8113586463436764e-05, 0.00011684956904373073, 0.00023920586666666664, 4.1071618086141764e-05, 1.0666666666666667e-06
64, 1536, 0.0001108541099618944, 5.314643440391944e-06, 2.2321736073307932e-05, 0.0001384904894755943, 0.0002763429333333333, 4.905838614781456e-05, 1.4933333333333334e-06
64, 1792, 0.00012792651061513337, 6.8568317909635276e-06, 2.734425694066413e-05, 0.00016212759934676102, 0.00031348, 5.704515420948736e-05, 1.9911111111111113e-06
64, 2048, 0.00014472563962983126, 8.110506260206859e-06, 3.2080441389947376e-05, 0.0001849165872799855, 0.00035061706666666666, 6.503192227116017e-05, 2.56e-06
64, 2560, 0.00017750244964616225, 1.3126292868807838e-05, 4.2280520776628556e-05, 0.00023290926329159865, 0.0004248912, 8.100545839450574e-05, 3.911111111111111e-06
64, 3072, 0.00021022591181273816, 1.756015242242787e-05, 5.4179672473235345e-05, 0.0002819657367084014, 0.0004991653333333332, 9.697899451785135e-05, 5.546666666666666e-06
64, 3584, 0.00024235928143712574, 2.3862275449101797e-05, 6.711203048448556e-05, 0.0003333335873707131, 0.0005734394666666666, 0.00011295253064119696, 7.466666666666667e-06
64, 4096, 0.0002755323897659227, 2.962384322264562e-05, 8.04868512974052e-05, 0.0003856430842859735, 0.0006477135999999999, 0.00012892606676454254, 9.671111111111112e-06
64, 4608, 0.0003070827436037017, 3.911105062602069e-05, 9.49815391943386e-05, 0.00044117533342406096, 0.0007219877333333333, 0.00014489960288788814, 1.216e-05

